ID,adj.P.Val,P.Value,F,Gene.symbol
204783_at,0.19762722,7.05E-02,2.57111,MLF1
1560656_at,0.19768901,7.06E-02,2.57079,LOC101928327
207789_s_at,0.19771233,7.06E-02,2.57057,DPP6
243395_at,0.19771233,7.06E-02,2.57054,
1552583_s_at,0.19771233,7.06E-02,2.57054,ABCC13
237340_at,0.1977532,7.06E-02,2.57031,SLC26A8
243276_at,0.19779448,7.06E-02,2.57007,ALS2CL
1555140_a_at,0.19783348,7.06E-02,2.56983,BCL2L2
227156_at,0.19783348,7.07E-02,2.56978,CASK
222996_s_at,0.19783348,7.07E-02,2.56969,CXXC5
223472_at,0.19783348,7.07E-02,2.56967,WHSC1
218148_at,0.19783348,7.07E-02,2.56967,CENPT
1561274_at,0.19783818,7.07E-02,2.5696,CRYBB2P1
1568742_at,0.19785953,7.07E-02,2.56945,
240332_at,0.1978601,7.07E-02,2.56939,
240956_at,0.1978601,7.07E-02,2.56933,
1558869_at,0.1978601,7.07E-02,2.56928,
202347_s_at,0.1978601,7.07E-02,2.56927,UBE2K
1553709_a_at,0.1978615,7.07E-02,2.56922,PRPF38A
1561853_a_at,0.19786368,7.07E-02,2.56916,IL23R
240471_at,0.19786915,7.07E-02,2.56909,
206205_at,0.19786915,7.07E-02,2.56899,MPHOSPH9
216702_x_at,0.19786915,7.07E-02,2.56896,
219348_at,0.19786915,7.07E-02,2.56895,USE1
236589_at,0.1978918,7.07E-02,2.5688,ZNF701
211609_x_at,0.19796191,7.08E-02,2.5684,PSMD4
234254_at,0.19796191,7.08E-02,2.56839,RPL7AP9
213917_at,0.19797368,7.08E-02,2.56828,PAX8
1563485_at,0.19797368,7.08E-02,2.5682,
236447_at,0.19797368,7.08E-02,2.56817,GIGYF1
216755_at,0.19797368,7.08E-02,2.56815,OSBPL10
1557479_at,0.19800436,7.08E-02,2.56797,LOC101928718
202122_s_at,0.19803277,7.08E-02,2.56779,PLIN3
214568_at,0.1980691,7.08E-02,2.56758,TPSD1
242460_at,0.19813344,7.09E-02,2.56721,
240580_at,0.19813344,7.09E-02,2.56719,
233696_at,0.19814072,7.09E-02,2.56708,
229301_at,0.19814072,7.09E-02,2.56702,TUG1
226671_at,0.19814072,7.09E-02,2.56701,LAMP2
216423_at,0.19814072,7.09E-02,2.56698,
211843_x_at,0.19815126,7.09E-02,2.56688,CYP3A7-CYP3A51P
226534_at,0.19815535,7.09E-02,2.56682,KITLG
234767_at,0.19817774,7.09E-02,2.56667,
230565_at,0.19819353,7.09E-02,2.56655,ATP6V1G3
224737_x_at,0.19819948,7.09E-02,2.56648,CCAR1
1562563_at,0.19820954,7.09E-02,2.56639,HCN1
222774_s_at,0.19822344,7.09E-02,2.56628,NETO2
224580_at,0.19826279,7.09E-02,2.56605,SLC38A1
222346_at,0.1983066,7.10E-02,2.56581,LAMA1
1558660_at,0.19834358,7.10E-02,2.56559,LINC00703
207562_at,0.19839311,7.10E-02,2.56525,DGKQ
218800_at,0.19839311,7.10E-02,2.56524,SRD5A3
1564369_at,0.19839311,7.10E-02,2.56523,
240391_at,0.19840843,7.10E-02,2.56512,NDUFB2
227707_at,0.1984229,7.10E-02,2.565,MYLIP
235871_at,0.19843286,7.10E-02,2.56489,LIPH
228223_at,0.19843286,7.10E-02,2.56487,ZSWIM3
213487_at,0.19843296,7.10E-02,2.56479,MAP2K2
231273_x_at,0.19843296,7.11E-02,2.56463,FRZB
226343_at,0.19843296,7.11E-02,2.56459,DPP8
1558476_at,0.19843296,7.11E-02,2.56459,BEND5
230138_at,0.19843296,7.11E-02,2.56458,NCS1
238973_s_at,0.19843296,7.11E-02,2.56453,
230273_at,0.19843296,7.11E-02,2.56452,CFAP206
217374_x_at,0.19843296,7.11E-02,2.5645,
210944_s_at,0.19845632,7.11E-02,2.5643,CAPN3
240199_x_at,0.19845632,7.11E-02,2.56429,ZNF345
240761_at,0.19845632,7.11E-02,2.56424,
1557047_at,0.19845632,7.11E-02,2.56421,YEATS2
243485_at,0.1984616,7.11E-02,2.56414,
204626_s_at,0.19857729,7.11E-02,2.56357,ITGB3
223411_at,0.19858247,7.11E-02,2.5635,MIF4GD
211138_s_at,0.19858999,7.12E-02,2.56339,KMO
239792_at,0.19858999,7.12E-02,2.56337,UBL7-AS1
1560237_at,0.19861202,7.12E-02,2.56323,
229620_at,0.19862114,7.12E-02,2.56314,SEPP1
206585_at,0.19865522,7.12E-02,2.56294,MKRN3
202060_at,0.19869296,7.12E-02,2.56272,CTR9
229054_at,0.19871834,7.12E-02,2.56256,
241269_at,0.19881584,7.13E-02,2.56206,
1554789_a_at,0.19881584,7.13E-02,2.56203,PDE8B
232644_x_at,0.19881841,7.13E-02,2.56197,OCIAD1
202914_s_at,0.19881841,7.13E-02,2.56192,ARHGEF11
1561243_at,0.19882725,7.13E-02,2.56184,TMEM105
225428_s_at,0.19883839,7.13E-02,2.56173,DDX54
204464_s_at,0.19883839,7.13E-02,2.5617,EDNRA
239564_at,0.19887307,7.13E-02,2.56149,LOC100128198
221545_x_at,0.19888817,7.13E-02,2.56138,MED16
209072_at,0.1988935,7.13E-02,2.56131,MBP
235077_at,0.19890707,7.13E-02,2.5612,MEG3
207622_s_at,0.19891272,7.13E-02,2.56113,ABCF2
206061_s_at,0.19895281,7.14E-02,2.5609,DICER1
207814_at,0.19898545,7.14E-02,2.56071,DEFA6
219335_at,0.19899624,7.14E-02,2.5606,ARMCX5
217947_at,0.19899624,7.14E-02,2.56057,CMTM6
216830_at,0.19900079,7.14E-02,2.5605,LOC101929047///HERC2P10///HERC2
243383_at,0.19902658,7.14E-02,2.56034,
1562309_s_at,0.19902759,7.14E-02,2.56029,PHF21B
233770_at,0.19908102,7.14E-02,2.56,
1553133_at,0.19916948,7.15E-02,2.55956,C9orf72
236275_at,0.19919767,7.15E-02,2.55938,KRBA1
222394_at,0.19920779,7.15E-02,2.55928,PDCD6IP
210214_s_at,0.19920779,7.15E-02,2.55922,BMPR2
1555798_at,0.19920779,7.15E-02,2.5592,LOC400692
219643_at,0.19921699,7.15E-02,2.55911,LRP1B
238643_at,0.19925402,7.15E-02,2.5589,
1559026_at,0.19929838,7.15E-02,2.55865,PPP1R26-AS1
235877_at,0.1993196,7.15E-02,2.55851,
204080_at,0.19938545,7.16E-02,2.55811,TOE1
1554608_at,0.19938545,7.16E-02,2.55811,TGOLN2
1554771_at,0.19938545,7.16E-02,2.55806,
1553494_at,0.19938545,7.16E-02,2.55803,TDH
208000_at,0.19938557,7.16E-02,2.55798,GML
203088_at,0.1994139,7.16E-02,2.55781,FBLN5
228212_at,0.19943252,7.16E-02,2.55768,ISM2
224819_at,0.19946004,7.16E-02,2.55751,TCEAL8
229706_at,0.19948641,7.16E-02,2.55734,TCERG1
209975_at,0.19950932,7.17E-02,2.55712,CYP2E1
237542_at,0.19950932,7.17E-02,2.55711,
221167_s_at,0.19950932,7.17E-02,2.5571,CCDC70
219608_s_at,0.19957122,7.17E-02,2.55678,FBXO38
244408_at,0.199608,7.17E-02,2.55657,
244517_x_at,0.19963652,7.17E-02,2.55639,
219318_x_at,0.19963652,7.17E-02,2.55635,MED31
220681_at,0.19965217,7.17E-02,2.55621,PRR34
1559914_at,0.19965217,7.17E-02,2.55618,
212910_at,0.19969147,7.17E-02,2.55596,THAP11
1568752_s_at,0.19969533,7.17E-02,2.5559,RGS13
208903_at,0.19969995,7.18E-02,2.55576,RPS28
207447_s_at,0.19969995,7.18E-02,2.55575,MGAT4C
208567_s_at,0.19969995,7.18E-02,2.55574,LOC100996843///KCNJ18///KCNJ12
221201_s_at,0.19971999,7.18E-02,2.55553,ZNF155
231706_s_at,0.19971999,7.18E-02,2.5555,EVX1
233780_at,0.19971999,7.18E-02,2.5555,RIF1
241273_at,0.19971999,7.18E-02,2.55547,
240340_at,0.1997777,7.18E-02,2.55516,SPATA3
216176_at,0.19978558,7.18E-02,2.55508,HCRP1
236210_at,0.19979113,7.18E-02,2.55501,
223162_s_at,0.19980088,7.18E-02,2.55492,KIAA1147
209161_at,0.19982316,7.18E-02,2.55475,PRPF4
217932_at,0.19982316,7.18E-02,2.55469,MRPS7
218073_s_at,0.19982316,7.18E-02,2.55468,NDC1
201224_s_at,0.19985221,7.19E-02,2.5545,SRRM1
218383_at,0.19987602,7.19E-02,2.55435,MIR4707///HAUS4
228387_at,0.19988161,7.19E-02,2.55428,LINC01355
209106_at,0.19989255,7.19E-02,2.55419,NCOA1
215050_x_at,0.19991218,7.19E-02,2.55405,MAPKAPK2
209705_at,0.19992776,7.19E-02,2.55388,MTF2
1556389_at,0.19992776,7.19E-02,2.55388,CNPY3
241391_at,0.19992776,7.19E-02,2.55384,
235191_at,0.20000051,7.19E-02,2.55347,LINC00662
242284_at,0.2000088,7.19E-02,2.55339,LINC00466
224922_at,0.20004609,7.20E-02,2.55313,CSNK2A2
1559863_a_at,0.20004609,7.20E-02,2.55313,AFG3L1P
223871_x_at,0.20007172,7.20E-02,2.55297,ING5
232817_at,0.20010688,7.20E-02,2.55274,
200839_s_at,0.20010688,7.20E-02,2.55272,CTSB
213594_x_at,0.20014434,7.20E-02,2.5525,SRSF10
1570076_at,0.20019288,7.20E-02,2.55224,
239455_at,0.20021193,7.21E-02,2.55211,
220112_at,0.20023146,7.21E-02,2.55198,ANKRD55
211849_s_at,0.20028332,7.21E-02,2.55169,RNGTT
204538_x_at,0.20028332,7.21E-02,2.55165,NPIPA1
1563302_at,0.20028434,7.21E-02,2.55159,LOC101927534
218852_at,0.20028434,7.21E-02,2.55154,PPP2R3C
241449_at,0.20028434,7.21E-02,2.55148,
220200_s_at,0.20028434,7.21E-02,2.55146,KMT5A
208993_s_at,0.20028434,7.21E-02,2.55142,PPIG
1570471_at,0.20028677,7.21E-02,2.55133,ARHGEF12
206115_at,0.20028677,7.21E-02,2.55128,EGR3
211903_s_at,0.20028677,7.21E-02,2.55127,MPL
1555129_at,0.20029249,7.21E-02,2.55115,
221830_at,0.20029249,7.21E-02,2.55114,RAP2A
203597_s_at,0.20029249,7.21E-02,2.55111,WBP4
241191_at,0.20031383,7.21E-02,2.55097,
241632_x_at,0.2003359,7.22E-02,2.55082,
227207_x_at,0.20038288,7.22E-02,2.55054,ZNF213
234515_at,0.20038288,7.22E-02,2.5505,PCGEM1
231683_at,0.20038288,7.22E-02,2.55047,GLYAT
205455_at,0.20039061,7.22E-02,2.55033,MST1R
235085_at,0.20039061,7.22E-02,2.55032,SGK223
225944_at,0.20039061,7.22E-02,2.5503,NLN
230522_s_at,0.20046185,7.22E-02,2.5499,ARHGEF39
216388_s_at,0.20046185,7.22E-02,2.54989,LTB4R
1554261_at,0.20048754,7.22E-02,2.54973,KLHL29
227759_at,0.20053933,7.23E-02,2.54945,PCSK9
222778_s_at,0.20054497,7.23E-02,2.54938,WHSC1
224129_s_at,0.20055754,7.23E-02,2.54928,DPY30
228151_at,0.20056969,7.23E-02,2.54918,ARL15
240369_at,0.20057303,7.23E-02,2.54912,TTC7A
218850_s_at,0.20060128,7.23E-02,2.54894,LIMD1
222655_s_at,0.20060129,7.23E-02,2.54887,IMPAD1
234098_at,0.20060129,7.23E-02,2.54884,SOBP
220774_at,0.20060129,7.23E-02,2.54881,DYM
232403_at,0.20061973,7.23E-02,2.54868,SPG11
218909_at,0.20062007,7.23E-02,2.54863,RPS6KC1
210259_s_at,0.20068221,7.24E-02,2.54827,DLX4
219554_at,0.20068221,7.24E-02,2.54826,RHCG
233151_s_at,0.20068347,7.24E-02,2.54821,TTTY7B///TTTY7
239367_at,0.20069246,7.24E-02,2.54813,BDNF
235193_at,0.20070015,7.24E-02,2.54805,FAM214A
226828_s_at,0.20072073,7.24E-02,2.54791,HEYL
223531_x_at,0.20074844,7.24E-02,2.54768,GPR89A///GPR89B
205132_at,0.20074844,7.24E-02,2.54762,ACTC1
218146_at,0.20074844,7.24E-02,2.54758,GLT8D1
222362_at,0.20074844,7.24E-02,2.54752,AGFG2
218572_at,0.20074844,7.24E-02,2.54752,CHMP4A///TM9SF1
235785_at,0.20074844,7.24E-02,2.5475,
45526_g_at,0.20074844,7.24E-02,2.54743,NAA60
213890_x_at,0.20074844,7.24E-02,2.54739,RPS16
220508_at,0.20074844,7.24E-02,2.54721,CCT8L2
220475_at,0.20074844,7.24E-02,2.54717,SLC28A3
1561584_at,0.20074844,7.24E-02,2.54716,
209554_at,0.20074844,7.24E-02,2.54714,CD36
240690_at,0.20074844,7.25E-02,2.54709,
229828_at,0.20074844,7.25E-02,2.54706,CDC73
228028_at,0.20074844,7.25E-02,2.54706,GAREM2
237285_at,0.20074844,7.25E-02,2.54705,SORBS2
241660_at,0.20074923,7.25E-02,2.547,
1556734_at,0.20075475,7.25E-02,2.54693,
1559021_at,0.20075475,7.25E-02,2.54685,C3orf52
207573_x_at,0.20075475,7.25E-02,2.54683,ATP5L
211728_s_at,0.20075475,7.25E-02,2.5468,HYAL3
213842_x_at,0.20075825,7.25E-02,2.54674,NSUN5P2///NSUN5P1
210542_s_at,0.20076593,7.25E-02,2.54666,SLCO3A1
233883_at,0.20078394,7.25E-02,2.54653,SNX24
209938_at,0.20085997,7.25E-02,2.54614,TADA2A
224940_s_at,0.20085997,7.25E-02,2.5461,PAPPA
210800_at,0.20087552,7.25E-02,2.54598,TIMM8A
215173_at,0.20088274,7.25E-02,2.5459,DNAAF1
223276_at,0.20088274,7.26E-02,2.54586,SMIM3
222906_at,0.20088274,7.26E-02,2.54581,FLVCR1
1566249_at,0.20089207,7.26E-02,2.54573,
203139_at,0.20090574,7.26E-02,2.54559,DAPK1
1554333_at,0.20090574,7.26E-02,2.54558,DNAJA4
200714_x_at,0.20091619,7.26E-02,2.54548,OS9
1566186_at,0.20091822,7.26E-02,2.54543,
227834_at,0.20094733,7.26E-02,2.54525,TXLNB
226615_at,0.20099906,7.26E-02,2.54495,XPR1
1559450_at,0.20099906,7.26E-02,2.54493,
228368_at,0.20101536,7.26E-02,2.54481,ARHGAP20
235218_x_at,0.20104079,7.27E-02,2.54463,THAP6
218738_s_at,0.20104079,7.27E-02,2.5446,RNF138
213669_at,0.20104079,7.27E-02,2.54456,FCHO1
203804_s_at,0.20104079,7.27E-02,2.54448,LUC7L3
240267_at,0.20104079,7.27E-02,2.54447,
221854_at,0.20107676,7.27E-02,2.54426,PKP1
236569_at,0.20108951,7.27E-02,2.54416,
202319_at,0.201122,7.27E-02,2.54396,SENP6
1563351_at,0.201122,7.27E-02,2.54392,
241245_at,0.201122,7.27E-02,2.54388,SRSF4
1566715_at,0.20113871,7.27E-02,2.54376,
1552747_a_at,0.20114104,7.27E-02,2.54367,PP2D1
215638_at,0.20114104,7.27E-02,2.54366,ERBB3
215779_s_at,0.20123727,7.28E-02,2.54314,HIST1H2BJ///HIST1H2BG
217786_at,0.20123727,7.28E-02,2.54314,PRMT5
202840_at,0.20125431,7.28E-02,2.54298,TAF15
206345_s_at,0.20125431,7.28E-02,2.54297,PON1
224049_at,0.20126162,7.28E-02,2.54289,KCNK17
229872_s_at,0.20126837,7.28E-02,2.54282,LOC100996740
214117_s_at,0.20129176,7.28E-02,2.54267,BTD
218255_s_at,0.20131133,7.28E-02,2.54251,FBRS
204508_s_at,0.20131133,7.28E-02,2.54249,CA12
243813_at,0.20134718,7.28E-02,2.54224,LINC00968
236681_at,0.20134718,7.28E-02,2.54224,HOXD13
213228_at,0.20136874,7.29E-02,2.54209,PDE8B
225275_at,0.20136874,7.29E-02,2.54203,EDIL3
202325_s_at,0.20136874,7.29E-02,2.54197,ATP5J
227379_at,0.20136874,7.29E-02,2.54196,MBOAT1
225052_at,0.201369,7.29E-02,2.54188,TMEM203
1569346_a_at,0.201369,7.29E-02,2.54181,
221298_s_at,0.201369,7.29E-02,2.54168,SLC22A8
203650_at,0.201369,7.29E-02,2.54167,PROCR
202963_at,0.201369,7.29E-02,2.54164,RFX5
209488_s_at,0.201369,7.29E-02,2.54158,RBPMS
233675_s_at,0.201369,7.29E-02,2.54155,TPTE2P6
238705_at,0.201369,7.29E-02,2.54154,
205822_s_at,0.201369,7.29E-02,2.54153,HMGCS1
203473_at,0.201369,7.29E-02,2.54147,SLCO2B1
227454_at,0.201369,7.29E-02,2.54146,TAOK1
1560998_x_at,0.20136995,7.29E-02,2.54141,
209880_s_at,0.20139705,7.29E-02,2.54124,SELPLG
207897_at,0.20140991,7.29E-02,2.54114,CRHR2
209827_s_at,0.20144874,7.30E-02,2.54092,IL16
236842_at,0.20146023,7.30E-02,2.54082,THCAT158
236832_at,0.20146353,7.30E-02,2.54076,ADCY10P1
221402_at,0.20146667,7.30E-02,2.54068,OR1F1
208351_s_at,0.20146667,7.30E-02,2.54066,MAPK1
226795_at,0.20148845,7.30E-02,2.54052,LRCH1
223505_s_at,0.20151083,7.30E-02,2.54037,DNAJC27
244737_at,0.20152005,7.30E-02,2.54025,
1561122_a_at,0.20152005,7.30E-02,2.54024,RAD51B
208310_s_at,0.2016161,7.30E-02,2.53977,CCZ1B///CCZ1
244320_at,0.20162986,7.31E-02,2.53966,NHLRC2
1553138_a_at,0.20163594,7.31E-02,2.53955,ANKLE1
242371_x_at,0.20163594,7.31E-02,2.53954,LOC102724561
1566445_at,0.20165925,7.31E-02,2.53938,
233713_at,0.20165925,7.31E-02,2.53934,
202887_s_at,0.20165925,7.31E-02,2.5393,DDIT4
1570338_at,0.20165925,7.31E-02,2.53926,
229650_s_at,0.20166535,7.31E-02,2.53918,SMIM7
1552750_at,0.20167834,7.31E-02,2.53906,CIB3
244628_at,0.20167834,7.31E-02,2.53903,
1569454_a_at,0.20168037,7.31E-02,2.53898,LOC283352
222576_s_at,0.20171383,7.31E-02,2.53879,AGO1
244667_at,0.20174249,7.31E-02,2.53861,PRCAT47
1560330_at,0.20175557,7.32E-02,2.53848,PCDH15
1569449_a_at,0.20175557,7.32E-02,2.53846,
208143_s_at,0.20176042,7.32E-02,2.5384,EDDM3A
1556187_at,0.20181259,7.32E-02,2.5381,ZNF555
227873_at,0.20181259,7.32E-02,2.53806,TXNDC15
207330_at,0.20181259,7.32E-02,2.53803,PZP
225258_at,0.20181486,7.32E-02,2.53797,FBLIM1
203350_at,0.20186059,7.32E-02,2.53772,AP1G1
222127_s_at,0.2018986,7.32E-02,2.53749,EXOC1
237209_s_at,0.2018986,7.32E-02,2.53743,NFRKB
244116_at,0.2018986,7.32E-02,2.53739,LOC101927391
1561271_at,0.2018986,7.32E-02,2.53737,CCDC144CP
1567284_at,0.201906,7.33E-02,2.53724,OR1J4
238048_at,0.201906,7.33E-02,2.53721,CLASP2
204470_at,0.201906,7.33E-02,2.5372,CXCL1
203950_s_at,0.20193171,7.33E-02,2.53704,CLCN6
215327_at,0.20193536,7.33E-02,2.53695,
1560510_at,0.20193536,7.33E-02,2.53694,ARHGEF7-IT1
217359_s_at,0.20196055,7.33E-02,2.53678,NCAM1
1556545_at,0.20199268,7.33E-02,2.53655,
240669_at,0.20199268,7.33E-02,2.53655,
237460_x_at,0.20199592,7.33E-02,2.53649,LINC01588
223973_at,0.20204823,7.33E-02,2.53621,MIR7-3HG
220498_at,0.20206629,7.33E-02,2.53604,ACTL7B
228126_x_at,0.20206629,7.33E-02,2.53604,CTXN1
213247_at,0.20214156,7.34E-02,2.53566,SVEP1
1553020_at,0.20217759,7.34E-02,2.53545,SMCR5
212955_s_at,0.20222529,7.34E-02,2.5352,POLR2I
231572_at,0.2022316,7.34E-02,2.53512,PRSS37
215496_at,0.20226317,7.34E-02,2.53494,SAMD4A
1568929_at,0.20231926,7.35E-02,2.53461,LOC100128343
224755_at,0.20231926,7.35E-02,2.53459,TM9SF3
240167_at,0.20231926,7.35E-02,2.53455,LINC01085
228656_at,0.20238719,7.35E-02,2.53421,PROX1
241176_at,0.20240267,7.35E-02,2.53409,
216287_at,0.20240927,7.35E-02,2.53402,
244086_at,0.20244331,7.35E-02,2.5338,
227718_at,0.20244331,7.35E-02,2.53375,MIR4657///PURB
227881_s_at,0.20244331,7.35E-02,2.5337,TTC39C
215696_s_at,0.20244331,7.35E-02,2.53368,SEC16A
224912_at,0.20244585,7.35E-02,2.53363,TTC7A
221058_s_at,0.20253554,7.36E-02,2.53317,CKLF
213313_at,0.20253554,7.36E-02,2.53312,RABGAP1
212754_s_at,0.20253554,7.36E-02,2.53303,MON2
224604_at,0.20253554,7.36E-02,2.53302,C4orf3
235768_at,0.20253554,7.36E-02,2.533,SH3RF2
230766_at,0.20254659,7.36E-02,2.53291,GART
1560372_at,0.20258022,7.36E-02,2.53271,LOC101929713
216175_at,0.20258022,7.36E-02,2.53267,
222851_at,0.20258098,7.36E-02,2.53262,ZNF654
203777_s_at,0.20258098,7.36E-02,2.53258,RPS6KB2
209740_s_at,0.20258929,7.36E-02,2.53249,PNPLA4
205115_s_at,0.20259946,7.36E-02,2.53239,RBM19
206836_at,0.20259946,7.37E-02,2.53232,SLC6A3
202737_s_at,0.20259946,7.37E-02,2.53231,LSM4
228594_at,0.20261472,7.37E-02,2.5322,NADK2
242164_s_at,0.20262311,7.37E-02,2.53212,LRIG2
243356_at,0.20263384,7.37E-02,2.53203,
243367_at,0.20265462,7.37E-02,2.53189,
216151_at,0.20266249,7.37E-02,2.53177,
227034_at,0.20266249,7.37E-02,2.53176,SOWAHC
1553818_x_at,0.20268436,7.37E-02,2.53155,LOC102725315///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P
216084_at,0.20268436,7.37E-02,2.53154,FAM205BP
226827_at,0.20268436,7.37E-02,2.5315,TMEM165
243687_at,0.20268436,7.37E-02,2.53147,LINC00881
238608_at,0.20268436,7.37E-02,2.53144,
227081_at,0.20271154,7.37E-02,2.53123,DNALI1
1568873_at,0.20271154,7.37E-02,2.53123,ZNF519
1569932_at,0.2027237,7.38E-02,2.53113,NHSL2
244073_at,0.20272403,7.38E-02,2.53108,
202673_at,0.20273179,7.38E-02,2.531,DPM1
221928_at,0.20273672,7.38E-02,2.53087,ACACB
231009_at,0.20273672,7.38E-02,2.5308,PLA2G12B
1559437_at,0.20273672,7.38E-02,2.5308,
241531_at,0.20273672,7.38E-02,2.53078,
232502_at,0.20273672,7.38E-02,2.53076,LOC101927104///ENTPD1-AS1
218650_at,0.20275229,7.38E-02,2.53064,MIR1306///DGCR8
205281_s_at,0.20279994,7.38E-02,2.53037,PIGA
233627_at,0.20279994,7.38E-02,2.53034,
237751_x_at,0.20279994,7.38E-02,2.53022,
210086_at,0.20279994,7.38E-02,2.53019,HR
230221_at,0.20279994,7.38E-02,2.53019,ABHD16A
216167_at,0.20279994,7.38E-02,2.53014,LRRN2
1570198_x_at,0.20279994,7.38E-02,2.53006,
203287_at,0.20279994,7.38E-02,2.53006,LAD1
226457_at,0.20279994,7.38E-02,2.53003,
213832_at,0.20280021,7.38E-02,2.52997,KCND3
221992_at,0.20280021,7.39E-02,2.52993,NPIPB15
239396_at,0.20280021,7.39E-02,2.52989,
217430_x_at,0.20282325,7.39E-02,2.52974,COL1A1
210553_x_at,0.20287785,7.39E-02,2.52944,LOC100507472///PCSK6
243381_at,0.20287785,7.39E-02,2.52941,
227745_at,0.20289252,7.39E-02,2.5293,RNF139-AS1
1552467_at,0.20294089,7.39E-02,2.52904,DSCR10
207633_s_at,0.20301718,7.40E-02,2.52861,MUSK
201438_at,0.20301718,7.40E-02,2.52852,COL6A3
234214_at,0.20301718,7.40E-02,2.5285,
231878_at,0.20301718,7.40E-02,2.52849,PAGR1
1552921_a_at,0.20301718,7.40E-02,2.52848,FIGNL1
238037_at,0.20304656,7.40E-02,2.5283,LMLN
205503_at,0.20306799,7.40E-02,2.52816,PTPN14
228515_at,0.20306799,7.40E-02,2.52812,LOC90784///POLR1A
234962_at,0.20307341,7.40E-02,2.52801,
1565852_at,0.20307341,7.40E-02,2.528,
232798_at,0.2031038,7.40E-02,2.52782,DNAJC5B
223165_s_at,0.20313737,7.40E-02,2.52763,IP6K2
233111_at,0.20314631,7.40E-02,2.52754,PTCSC1
214773_x_at,0.20314631,7.41E-02,2.5275,TIPRL
207313_x_at,0.20316828,7.41E-02,2.52736,KIR3DL2///KIR3DL1
215235_at,0.20317617,7.41E-02,2.52728,SPTAN1
221549_at,0.20321646,7.41E-02,2.52706,GRWD1
219342_at,0.20323341,7.41E-02,2.52691,CASD1
213164_at,0.20323341,7.41E-02,2.52689,SLC5A3
203349_s_at,0.20325816,7.41E-02,2.52674,ETV5
223603_at,0.20328614,7.41E-02,2.52657,RNF112
213043_s_at,0.20328715,7.41E-02,2.52651,MIR6884///MED24
240876_x_at,0.20328715,7.41E-02,2.52647,TERB2
1554520_at,0.20332699,7.42E-02,2.52624,LOC283861
238607_at,0.20332699,7.42E-02,2.52621,ZNF296
240596_at,0.20332907,7.42E-02,2.52614,
202396_at,0.20332907,7.42E-02,2.52604,TCERG1
207966_s_at,0.20332907,7.42E-02,2.52601,GLG1
1563272_at,0.20332907,7.42E-02,2.52601,TBC1D8B
238984_at,0.20332907,7.42E-02,2.52597,REG4
218999_at,0.2033399,7.42E-02,2.52586,TMEM140
1557875_at,0.2033399,7.42E-02,2.52584,CASC17
213906_at,0.20335673,7.42E-02,2.52572,MYBL1
208746_x_at,0.20340234,7.42E-02,2.52547,ATP5L
227419_x_at,0.20342263,7.42E-02,2.52533,PLAC9
207222_at,0.20345459,7.42E-02,2.52512,LOC100652777///PLA2G10
225138_at,0.20345459,7.42E-02,2.5251,ZRANB1
226296_s_at,0.20349779,7.43E-02,2.52487,MRPS15
219271_at,0.20350557,7.43E-02,2.52479,GALNT14
1556201_at,0.2035185,7.43E-02,2.52467,RNASET2
238474_at,0.2035185,7.43E-02,2.52464,NUP43
205122_at,0.20353065,7.43E-02,2.52452,MSANTD3-TMEFF1///TMEFF1
244587_at,0.20353065,7.43E-02,2.5245,ATF7
244856_at,0.20357046,7.43E-02,2.52428,
208943_s_at,0.20361671,7.43E-02,2.52401,SEC62
224810_s_at,0.20361671,7.43E-02,2.52398,ANKRD13A
224713_at,0.20369953,7.44E-02,2.52357,NIFK
237059_at,0.20371034,7.44E-02,2.52348,VTA1
213514_s_at,0.20373373,7.44E-02,2.52333,DIAPH1
243649_at,0.20374116,7.44E-02,2.52326,FBXO7
235054_at,0.203751,7.44E-02,2.52317,NUDT16
1553181_at,0.20379316,7.44E-02,2.5229,DDX31
218588_s_at,0.20379316,7.44E-02,2.52289,FAM114A2
217141_at,0.20381463,7.44E-02,2.5227,BTBD7
1569539_at,0.20381463,7.44E-02,2.52267,
240757_at,0.20381463,7.45E-02,2.52266,CLASP1
212675_s_at,0.20386529,7.45E-02,2.52233,CEP68
230204_at,0.20386529,7.45E-02,2.52231,HAPLN1
1563919_a_at,0.20386529,7.45E-02,2.52228,CEP89
1556784_at,0.20386529,7.45E-02,2.52226,
217802_s_at,0.20387914,7.45E-02,2.52215,NUCKS1
243442_x_at,0.20389146,7.45E-02,2.52205,
203593_at,0.20389749,7.45E-02,2.52198,CD2AP
202484_s_at,0.2039047,7.45E-02,2.52191,MBD2
242961_x_at,0.20390847,7.45E-02,2.52184,DDX58
224388_s_at,0.20397519,7.45E-02,2.52151,COL25A1
224684_at,0.20397627,7.46E-02,2.52146,SNX12
244471_x_at,0.20398992,7.46E-02,2.52135,PANX2
222020_s_at,0.20402134,7.46E-02,2.52113,LOC102725271///NTM
234956_at,0.20402134,7.46E-02,2.52112,LOC93444
214834_at,0.20402811,7.46E-02,2.52105,PWAR5
206797_at,0.2040428,7.46E-02,2.52094,NAT2
220684_at,0.20405826,7.46E-02,2.52083,TBX21
220915_s_at,0.20406674,7.46E-02,2.52074,
244191_at,0.20409823,7.46E-02,2.52056,RPLP1
1553719_s_at,0.20410039,7.46E-02,2.52051,ZNF548
224327_s_at,0.20410514,7.46E-02,2.52044,DGAT2
